4041.835958  0.01822  0.05923 1
4041.845297 -0.01158  0.05770 1
4041.860157  0.05522  0.05630 1
4041.865677 -0.02511  0.05469 1
4041.867865 -0.04909  0.05552 1
4041.877212  0.00123  0.05306 1
4041.881887 -0.06290  0.05250 1
4041.886559  0.01981  0.05083 1
4041.891230 -0.00280  0.05190 1
4041.914586 -0.02156  0.04726 1
4041.919257  0.02073  0.04744 1
4041.928602 -0.04814  0.04001 1
4041.933274  0.00538  0.03791 1
4041.943883 -0.05220  0.04468 2
4041.949397 -0.00877  0.04751 2
4051.801919  0.02368  0.04702 1
4051.806438 -0.00273  0.04961 1
4051.810961 -0.07410  0.05064 1
4051.815486  0.01974  0.05062 1
4051.820008 -0.04839  0.05174 1
4051.824527 -0.03172  0.05086 1
4051.829050 -0.01001  0.05118 1
4051.834414 -0.04103  0.04959 1
4051.839783 -0.02179  0.04906 1
4051.845153 -0.04004  0.04940 1
4051.850522 -0.05472  0.04828 1
4051.868727  0.03397  0.04686 1
4051.872929  0.01841  0.04746 1
4051.877131 -0.11973  0.04637 1
4051.881334 -0.27249  0.04716 1
4051.885543 -0.08250  0.04670 1
4051.889744  0.01161  0.04631 1
4053.812312 -0.00972  0.03904 1
4053.816835  0.01558  0.03802 1
4053.825876  0.00606  0.03962 1
4053.831238  0.01297  0.03758 1
4053.836606  0.03525  0.03927 1
4053.841976  0.03514  0.03799 1
4053.858076  0.04140  0.04031 1
4053.860180  0.00828  0.04005 1
4053.864695  0.04893  0.04017 1
4054.772709  0.01228  0.03910 1
4054.777228 -0.02063  0.03947 1
4054.781752  0.06233  0.03933 1
4054.786274 -0.01910  0.03940 1
4054.790792 -0.04643  0.03941 1
4054.795316  0.04589  0.03905 1
4054.799839  0.02355  0.03848 1
4054.804358 -0.00425  0.03830 1
4054.808881  0.01274  0.03814 1
4054.813405  0.02102  0.03807 1
4054.817922  0.00658  0.03745 1
4054.822444 -0.02326  0.03858 1
4054.827808 -0.03102  0.03774 1
4054.833179 -0.01324  0.03782 1
4054.838548 -0.06117  0.03769 1
4054.843920  0.02830  0.03808 1
4054.849290 -0.01593  0.03785 1
4054.854661  0.01461  0.03801 1
4054.856763 -0.00370  0.03782 1
4054.861286 -0.00017  0.03767 1
4054.865804 -0.00973  0.03708 1
4054.870329  0.01612  0.03704 1
4054.874850 -0.18471  0.03722 1
4054.879368 -0.10668  0.03717 1
4054.883894  0.01907  0.03773 1
4054.888416  0.02696  0.03716 1
4054.892933 -0.00065  0.03741 1
4055.772343 -0.00714  0.04110 1
4055.776868 -0.00923  0.03981 1
4055.781390 -0.01704  0.04030 1
4055.785908  0.03418  0.03938 1
4055.790433  0.00414  0.03960 1
4055.794955 -0.00424  0.03859 1
4055.799480 -0.02109  0.03802 1
4055.804000 -0.01225  0.03815 1
4055.808523 -0.02607  0.03772 1
4055.813048 -0.00826  0.03790 1
4055.817571  0.02802  0.03772 1
4055.822937 -0.02616  0.03658 1
4055.828306 -0.02865  0.03695 1
4055.833676 -0.03719  0.03683 1
4055.839046 -0.04060  0.03677 1
4055.844417 -0.05534  0.03706 1
4055.849786  0.01302  0.03633 1
4055.855157 -0.06476  0.03651 1
4055.857263  0.00104  0.03580 1
4055.861787 -0.00811  0.03594 1
4055.866310  0.01469  0.03493 1
4055.870835 -0.05746  0.03553 1
4055.875361 -0.11510  0.03556 1
4055.879880 -0.01316  0.03481 1
4055.884405  0.01367  0.03447 1
4055.888930  0.01343  0.03466 1
4055.893452  0.02357  0.03514 1
4056.767658 -0.03128  0.04316 1
4056.772182 -0.02820  0.04277 1
4056.776704 -0.01994  0.04103 1
4056.781223 -0.00819  0.04144 1
4056.785747 -0.04571  0.04079 1
4056.790272 -0.02670  0.04016 1
4056.794798  0.01554  0.04066 1
4056.799320 -0.01920  0.04020 1
4056.803845 -0.05745  0.03966 1
4056.808370 -0.04150  0.04003 1
4056.812890 -0.00801  0.03945 1
4056.817413  0.01314  0.04032 1
4056.822776 -0.05011  0.03916 1
4056.828144 -0.05004  0.04031 1
4056.833514  0.01937  0.03978 1
4056.838878  0.02057  0.03860 1
4056.844246 -0.02134  0.03855 1
4056.851720 -0.02855  0.03770 1
4057.768074  0.00830  0.04356 1
4057.772592 -0.03976  0.04504 1
4057.777117 -0.01693  0.04487 1
4057.781642 -0.00537  0.04424 1
4057.786163  0.01616  0.04311 1
4057.790682 -0.04131  0.04377 1
4057.795206  0.00053  0.04234 1
4057.799731 -0.05479  0.04226 1
4057.804254 -0.02130  0.04368 1
4057.808772 -0.05989  0.04128 1
4057.813297 -0.02196  0.04157 1
4057.818668 -0.01064  0.04061 1
4057.824037 -0.03767  0.04094 1
4057.829401 -0.04911  0.03968 1
4057.834769 -0.06161  0.03956 1
4057.840137 -0.04613  0.04050 1
4057.845500 -0.00769  0.04084 1
4057.850869 -0.05542  0.04154 1
4057.852971  0.01330  0.04168 1
4057.857494 -0.02617  0.03963 1
4057.862014  0.03708  0.04076 1
4057.866538  0.00764  0.03967 1
4057.871052 -0.01420  0.04061 1
4057.875573 -0.01151  0.04068 1
4057.880097 -0.04941  0.03978 1
4057.884618 -0.04656  0.03988 1
4057.889142 -0.03079  0.03949 1
4058.762271  0.02082  0.04288 1
4058.766789 -0.05617  0.04337 1
4058.771313 -0.04480  0.04249 1
4058.775838  0.01872  0.04213 1
4058.780360 -0.07670  0.04115 1
4058.784877 -0.01143  0.04059 1
4058.789399  0.02510  0.03987 1
4058.793916  0.03508  0.03992 1
4058.798437 -0.02035  0.03898 1
4058.802955 -0.02511  0.03836 1
4058.807478 -0.01306  0.03786 1
4058.811996  0.00196  0.03813 1
4058.817359 -0.01168  0.03733 1
4058.822726 -0.04061  0.03864 1
4058.828095 -0.04860  0.03763 1
4058.833465 -0.02937  0.03695 1
4058.838829  0.01246  0.03744 1
4058.844196 -0.03066  0.03696 1
4058.846300 -0.00323  0.03749 1
4058.850822 -0.01083  0.03751 1
4058.855340  0.02877  0.03729 1
4058.859865 -0.03152  0.03583 1
4058.864386  0.03082  0.03675 1
4058.868904 -0.03176  0.03603 1
4058.873429 -0.00243  0.03629 1
4058.877952  0.03050  0.03598 1
4058.882469  0.01130  0.03584 1
4058.886994 -0.05326  0.03647 1
4059.758771 -0.00503  0.04226 1
4059.763293 -0.06733  0.04236 1
4059.767818  0.00331  0.04101 1
4059.772337 -0.04934  0.04152 1
4059.776860 -0.00596  0.04129 1
4059.781376 -0.01053  0.04131 1
4059.785898 -0.05149  0.04034 1
4059.790414 -0.03020  0.03994 1
4059.794938 -0.02453  0.03986 1
4059.799462 -0.02623  0.03885 1
4059.803987 -0.03936  0.03937 1
4059.808505 -0.00504  0.03917 1
4059.813875 -0.01120  0.03810 1
4059.819245 -0.05211  0.03839 1
4059.824606 -0.04706  0.03805 1
4059.829975 -0.08229  0.03738 1
4059.835345  0.02438  0.03689 1
4059.840716 -0.02696  0.03755 1
4059.842820  0.00432  0.03737 1
4059.847342 -0.01635  0.03780 1
4059.851868  0.02982  0.03722 1
4059.856393 -0.01174  0.03724 1
4059.860918  0.03016  0.03733 1
4059.865444  0.03482  0.03797 1
4059.869970  0.01088  0.03710 1
4059.874495 -0.00159  0.03745 1
4059.879021 -0.00248  0.03763 1
4059.883547  0.01629  0.03759 1
4060.757309 -0.02440  0.04054 1
4060.761835 -0.02497  0.04032 1
4060.766352 -0.01742  0.04002 1
4060.770877 -0.00166  0.04010 1
4060.775403 -0.07711  0.03975 1
4060.779924 -0.01560  0.03923 1
4060.784444  0.00126  0.03836 1
4060.788968  0.01750  0.03802 1
4060.793493 -0.02862  0.03789 1
4060.798019  0.00096  0.03713 1
4060.802543  0.00404  0.03641 1
4060.807906 -0.00538  0.03558 1
4060.813275  0.02135  0.03578 1
4060.818645  0.00329  0.03600 1
4060.824015  0.01675  0.03532 1
4060.829386 -0.03652  0.03554 1
4060.834756  0.01728  0.03470 1
4060.840126 -0.01354  0.03461 1
4060.842231  0.04917  0.03435 1
4060.846748 -0.03928  0.03502 1
4060.851272 -0.01156  0.03518 1
4060.855794  0.05014  0.03420 1
4060.860319  0.00277  0.03486 1
4060.864844 -0.00356  0.03406 1
4060.869363  0.01638  0.03441 1
4060.873887  0.00284  0.03404 1
4060.878412 -0.00214  0.03430 1
4060.882936  0.00280  0.03460 1
4061.750645 -0.02584  0.04026 1
4061.755168 -0.06154  0.04051 1
4061.759685 -0.01449  0.03923 1
4061.764210 -0.07625  0.03847 1
4061.768735 -0.02062  0.03823 1
4061.773261 -0.01433  0.03797 1
4061.777786  0.01850  0.03650 1
4061.782312 -0.03482  0.03709 1
4061.786838 -0.03351  0.03669 1
4061.791363  0.00167  0.03658 1
4061.795888 -0.04227  0.03652 1
4061.800414 -0.02254  0.03633 1
4061.805785 -0.02654  0.03573 1
4061.811148 -0.00410  0.03527 1
4061.816516  0.00699  0.03479 1
4061.821885 -0.03398  0.03470 1
4061.827255 -0.01138  0.03534 1
4061.832626 -0.02280  0.03525 1
4061.834730 -0.03000  0.03619 1
4061.839253  0.01462  0.03431 1
4061.843770 -0.01901  0.03561 1
4061.848292 -0.01715  0.03500 1
4061.852810  0.00595  0.03534 1
4061.857335 -0.01089  0.03581 1
4061.861861  0.03208  0.03525 1
4061.866386  0.00904  0.03594 1
4061.870908 -0.00870  0.03631 1
4061.875426 -0.03662  0.03686 1
4061.879951 -0.03490  0.03700 1
4066.761787 -0.01745  0.03896 1
4066.770830 -0.03061  0.03788 1
4066.775356 -0.00110  0.03787 1
4066.779881 -0.00201  0.03717 1
4066.784407  0.02289  0.03798 1
4066.788932  0.00421  0.03755 1
4066.794302  0.01205  0.03648 1
4066.799674 -0.01048  0.03615 1
4066.805043  0.00404  0.03702 1
4066.810413  0.02089  0.03671 1
4066.815784  0.04272  0.03616 1
4066.817888  0.00840  0.03596 1
4066.822412 -0.02706  0.03599 1
4079.800277 -0.04924  0.05596 1
4080.713524 -0.04564  0.04069 1
4080.718039 -0.01700  0.04030 1
4080.722561 -0.00310  0.03960 1
4080.727078  0.01690  0.03969 1
4080.731600  0.04883  0.03966 1
4080.736118  0.04948  0.03937 1
4080.740641  0.02611  0.03961 1
4080.745158  0.00830  0.03913 1
4080.749682  0.02781  0.03967 1
4080.755053  0.01639  0.04106 1
4080.760415 -0.02514  0.04235 1
4080.765782 -0.01559  0.04313 1
4080.771151  0.01340  0.04311 1
4080.776512  0.01646  0.04457 1
4080.781874 -0.00148  0.04519 1
4080.783983  0.01200  0.04520 1
4080.788508 -0.02095  0.04402 1
4080.793026  0.02488  0.04488 1
4080.797550 -0.04031  0.04507 1
4080.802064 -0.04090  0.04511 1
4080.806579 -0.01792  0.04470 1
4080.811094  0.00318  0.04446 1
4080.815607  0.02470  0.04573 1
4080.820127  0.01316  0.04473 1
4080.824645 -0.03497  0.04635 1
4080.829161  0.05313  0.04586 1
4080.834104  0.04305  0.05914 2
4080.839473  0.02689  0.05296 2
4080.844836  0.01312  0.05357 2
4080.850203 -0.01862  0.05429 2
4081.696498  0.01772  0.04451 1
4081.701012  0.01855  0.04409 1
4081.705527 -0.00050  0.04391 1
4081.710050 -0.02854  0.04439 1
4081.714565  0.07401  0.04360 1
4081.719079 -0.00751  0.04306 1
4081.723598 -0.01649  0.04275 1
4081.728118  0.03926  0.04295 1
4081.732634 -0.04272  0.04246 1
4081.737156  0.00205  0.04151 1
4081.744483 -0.00782  0.04010 1
4081.748998 -0.04101  0.03979 1
4081.754361 -0.01043  0.03878 1
4081.759729 -0.00225  0.03807 1
4081.765091  0.00961  0.03813 1
4081.770459  0.03235  0.03801 1
4081.775829 -0.00025  0.03792 1
4081.781189  0.04119  0.03748 1
4081.783298 -0.02496  0.03799 1
4081.787817  0.01306  0.03720 1
4081.792338 -0.05025  0.03764 1
4081.796856  0.03088  0.03840 1
4081.801370  0.00568  0.03869 1
4081.805886  0.01040  0.03989 1
4081.810408 -0.02881  0.03921 1
4081.814930  0.01666  0.03917 1
4081.819448  0.04817  0.04004 1
4081.823962  0.02296  0.04084 1
4081.834273  0.04444  0.04632 2
4081.839633 -0.01000  0.04633 2
4081.844993 -0.00104  0.04691 2
4082.764170  0.00151  0.04053 1
4082.769531 -0.03176  0.04046 1
4082.774892 -0.01568  0.04130 1
4082.777001 -0.00366  0.04059 1
4082.781519 -0.01060  0.04025 1
4082.786035  0.04086  0.04026 1
4082.790551  0.00624  0.04033 1
4082.795072  0.04561  0.03980 1
4082.799586  0.00587  0.03992 1
4082.804100 -0.03802  0.04028 1
4082.808614 -0.02773  0.03982 1
4082.813128  0.01052  0.03860 1
4082.817642  0.04580  0.03895 1
4082.822158  0.01592  0.03939 1
4082.827092 -0.02079  0.05377 2
4082.832460  0.02118  0.04633 2
4082.837831  0.00208  0.04691 2
4082.843194 -0.02998  0.04704 2
4082.848562  0.12385  0.04635 2
4083.696402  0.01625  0.04836 1
4083.714457 -0.00820  0.04684 1
4083.718971 -0.03680  0.04410 1
4083.723485 -0.00616  0.04371 1
4083.739836 -0.05250  0.03995 1
4083.745205  0.01401  0.04013 1
4083.750571 -0.00870  0.04021 1
4083.755943 -0.00172  0.03948 1
4083.761311  0.05082  0.03880 1
4083.766672 -0.05218  0.03955 1
4083.772042 -0.07131  0.03972 1
4083.774151 -0.02959  0.03940 1
4083.778670 -0.01762  0.03869 1
4083.783193  0.00542  0.03864 1
4083.787707 -0.02988  0.03935 1
4083.792221 -0.00776  0.03836 1
4083.796735 -0.01672  0.03894 1
4083.801249  0.02393  0.03830 1
4083.805763  0.00499  0.03954 1
4083.810276  0.03244  0.03867 1
4083.819304  0.02790  0.03763 1
4083.829607 -0.00540  0.04648 2
4083.834969  0.06057  0.04427 2
4083.840340 -0.09821  0.04399 2
4093.720082  0.07257  0.04431 1
4093.759646  0.07645  0.04215 1
4093.764377 -0.00244  0.04366 1
4093.769106  0.01278  0.04306 1
4093.773837  0.00515  0.04314 1
4093.778569 -0.00777  0.04408 1
4094.682033  0.03509  0.04531 1
4094.686759  0.04376  0.04479 1
4094.691485 -0.04095  0.04279 1
4094.696213  0.05338  0.04244 1
4094.700940 -0.03321  0.04097 1
4094.705666 -0.00228  0.04108 1
4094.710392  0.02642  0.04139 1
4094.715963  0.06003  0.04084 1
4094.721536  0.01463  0.03961 1
4094.727106  0.07048  0.04059 1
4094.732677 -0.00094  0.03950 1
4094.738249  0.00060  0.03880 1
4094.743820 -0.02094  0.04067 1
4094.746030  0.00881  0.04097 1
4094.750756 -0.06711  0.04173 1
4094.755482  0.03161  0.04010 1
4094.760208 -0.03686  0.04056 1
4094.764934  0.05456  0.04093 1
4094.769694  0.02216  0.04062 1
4094.774424  0.02823  0.04093 1
4094.779146 -0.03258  0.03953 1
4094.783867  0.05535  0.04040 1
4094.788588 -0.02257  0.04064 1
4094.799300  0.01149  0.04434 2
4094.804865 -0.04041  0.04391 2
4094.810431  0.04582  0.04358 2
4094.815995 -0.02573  0.04453 2
4094.821562  0.04031  0.04414 2
4094.827128  0.00184  0.04314 2
4094.832695 -0.01318  0.04322 2
4095.709932  0.00436  0.04329 1
4095.715502 -0.01146  0.04317 1
4095.721074  0.01140  0.04157 1
4095.726648  0.03942  0.04102 1
4095.732219  0.01625  0.04152 1
4095.734417  0.03501  0.04022 1
4095.739153  0.03913  0.03920 1
4095.743879  0.04007  0.03991 1
4095.748604  0.02838  0.04016 1
4095.753330  0.03972  0.03882 1
4095.758055 -0.05833  0.03773 1
4095.762783 -0.01835  0.03893 1
4095.767508  0.01512  0.03832 1
4095.772229 -0.00275  0.03842 1
4095.776959  0.01545  0.03696 1
4095.781685  0.01488  0.03804 1
4095.786411  0.04399  0.03840 1
4095.797131 -0.03114  0.04535 2
4095.802698  0.07307  0.04458 2
4095.808269  0.01472  0.04621 2
4095.813841  0.02509  0.04583 2
4095.819412  0.08231  0.04910 2
4107.621477 -0.01429  0.04506 1
4107.626202 -0.01410  0.04421 1
4108.617407  0.04450  0.04370 1
4108.622128  0.00281  0.04436 1
4108.626849  0.04510  0.04277 1
4108.631568  0.01595  0.04334 1
4108.636289  0.01304  0.04258 1
4108.641009  0.08726  0.04358 1
4108.645729  0.00277  0.04393 1
4108.650447  0.02347  0.04264 1
4108.655167  0.04397  0.04214 1
4108.659886  0.05729  0.04144 1
4108.664607  0.01164  0.04274 1
4108.678176  0.01944  0.04095 1
4108.683740 -0.02417  0.03986 1
4108.689305 -0.02068  0.04108 1
4108.694871 -0.01448  0.04193 1
4108.700437  0.00419  0.04309 1
4116.649074 -0.01255  0.04681 1
4116.654641  0.04623  0.04468 1
4116.660207  0.06695  0.04282 1
4116.665774 -0.01838  0.04137 1
4116.671340  0.06079  0.04032 1
4116.676906 -0.00338  0.04022 1
4116.679115  0.00397  0.03908 1
4116.683837  0.01291  0.04069 1
4116.688560 -0.02324  0.03977 1
4116.693284  0.05332  0.04022 1
4116.698007 -0.04185  0.04029 1
4116.702729  0.02190  0.03973 1
4116.707450  0.03604  0.03819 1
4116.712175  0.02020  0.03939 1
4116.716896  0.04259  0.03704 1
4116.721617  0.01393  0.03759 1
4116.726339  0.05164  0.03767 1
4116.731060  0.01494  0.03745 1
4116.736202  0.03516  0.04078 2
4116.741768  0.03504  0.04070 2
4116.747335  0.07218  0.03866 2
4116.752901  0.00868  0.03858 2
4116.758467  0.07365  0.03789 2
4116.764032  0.03770  0.03966 2
4117.600133  0.06470  0.04462 1
4117.604863  0.03934  0.04336 1
4117.609592  0.07001  0.04300 1
4117.614319 -0.00484  0.04273 1
4117.619047 -0.03793  0.04167 1
4117.623772 -0.00660  0.04117 1
4117.628499  0.02680  0.04009 1
4117.633226  0.00433  0.03992 1
4117.640234 -0.02678  0.04070 1
4117.644964  0.02615  0.04065 1
4117.649694 -0.04147  0.04001 1
4117.655269  0.03454  0.04009 1
4117.660841  0.00925  0.03996 1
4117.666417  0.02371  0.03922 1
4117.668624 -0.01418  0.03867 1
4117.673359  0.09180  0.03970 1
4117.678089  0.00221  0.03902 1
4117.687549  0.00584  0.03874 1
4117.701737 -0.01759  0.03858 1
4117.711195  0.09873  0.03745 1
4117.715922  0.05250  0.03779 1
4117.736101 -0.01718  0.04094 2
4117.741674 -0.02838  0.04099 2
4117.747251  0.02669  0.04081 2
4124.685836  0.04216  0.04300 1
4124.690567 -0.05067  0.04313 1
4124.695297  0.01489  0.04265 1
4124.700028 -0.02969  0.04167 1
4124.704758  0.04146  0.04270 1
4124.709487  0.02402  0.04167 1
4124.714637  0.05794  0.04792 2
4124.720209  0.01972  0.04329 2
4140.605517 -0.05324  0.03752 1
4140.610244 -0.05726  0.03728 1
4140.614971 -0.00290  0.03708 1
4140.619698 -0.02159  0.03663 1
4140.624425  0.00749  0.03700 1
4140.629152 -0.00571  0.03742 1
4140.633879 -0.01912  0.03656 1
4140.638606 -0.03335  0.03652 1
4140.643331 -0.07119  0.03645 1
4140.648051 -0.02467  0.03527 1
4140.652777 -0.00996  0.03565 1
4140.657510 -0.00303  0.03619 1
4140.662236 -0.04003  0.03604 1
4140.678527  0.00097  0.04412 2
4141.679270  0.00168  0.04925 2
4147.608995 -0.04344  0.04086 1
4147.613723 -0.03429  0.04171 1
4147.623176 -0.09203  0.04090 1
4147.637361 -0.01078  0.03968 1
4147.642089  0.01235  0.03939 1
4147.646817 -0.00463  0.03986 1
4147.657538 -0.03469  0.04390 2
4147.663110  0.04555  0.04446 2
4148.609685 -0.03436  0.03829 1
4148.614413 -0.08291  0.03835 1
4148.619142 -0.04272  0.03919 1
4148.623868  0.00489  0.03734 1
4148.628598 -0.05942  0.03725 1
4148.633325 -0.05484  0.03796 1
4148.638053 -0.02688  0.03754 1
4148.642780 -0.04405  0.03717 1
4148.647932 -0.00924  0.04364 2
4148.653504 -0.01505  0.04393 2
4148.659079  0.02242  0.04358 2
4152.611786  0.03659  0.03786 1
4152.616514 -0.02775  0.03838 1
4152.621239  0.01561  0.03772 1
4152.625965 -0.03259  0.03743 1
4152.630692  0.00678  0.03728 1
4152.641413  0.01010  0.04293 2
4152.646985 -0.00040  0.04236 2
4362.919918  0.15394  0.04402 1
4362.924616  0.13734  0.04338 1
4362.929315  0.18974  0.04208 1
4362.934010  0.16749  0.04153 1
4362.938700  0.15957  0.04194 1
4362.943406  0.06818  0.04181 1
4362.948103  0.06151  0.04180 1
4362.952802  0.05445  0.04229 1
4362.957491  0.04079  0.04092 1
4363.915932  0.00417  0.04306 1
4363.920637 -0.00532  0.04230 1
4363.925343 -0.07769  0.04216 1
4363.930050 -0.08405  0.04264 1
4363.934756 -0.09513  0.04125 1
4363.939464 -0.01156  0.04122 1
4363.944171 -0.03812  0.04202 1
4363.948877 -0.03681  0.04046 1
4363.953583 -0.10256  0.04170 1
4363.958290  0.02668  0.04101 1
4363.962998 -0.00777  0.04166 1
4363.967696 -0.06497  0.04129 1
4363.972411 -0.02142  0.04118 1
4363.977962 -0.03733  0.03962 1
4363.983515  0.00636  0.04000 1
4363.989069  0.00964  0.04005 1
4363.994620 -0.03012  0.03987 1
4363.996820  0.01406  0.04050 1
4378.965419 -0.02185  0.04537 1
4378.967617 -0.01001  0.04463 1
4378.969814 -0.01060  0.04640 1
4378.976412 -0.00611  0.04518 1
4378.978610 -0.02181  0.04468 1
4378.980809 -0.00619  0.04288 1
4378.983007  0.00500  0.04439 1
4378.985206 -0.08022  0.04556 1
4378.987405 -0.02928  0.04605 1
4378.989603 -0.03289  0.04516 1
4378.991801 -0.05320  0.04580 1
4379.881112 -0.05195  0.04375 1
4379.885819 -0.07060  0.04506 1
4379.890525 -0.07423  0.04387 1
4379.895230 -0.04143  0.04479 1
4379.899935 -0.08835  0.04409 1
4379.904640 -0.08056  0.04511 1
4379.909345 -0.06728  0.04521 1
4379.914051 -0.07272  0.04558 1
4379.918758 -0.04843  0.04327 1
4379.923465 -0.06249  0.04381 1
4379.928171 -0.01038  0.04329 1
4379.932876 -0.09041  0.04919 1
4379.938429 -0.00423  0.04347 1
4379.943980 -0.03647  0.04047 1
4379.946180  0.02231  0.04070 1
4379.948381 -0.01068  0.04115 1
4379.950580 -0.03106  0.04202 1
4379.952780 -0.02528  0.04185 1
4379.954981 -0.01457  0.04129 1
4379.957181 -0.06138  0.04234 1
4379.959381 -0.02408  0.04137 1
4379.961581 -0.00692  0.04051 1
4379.963781 -0.02490  0.04022 1
4379.965983 -0.01756  0.03972 1
4379.968182  0.03240  0.04015 1
4379.970382  0.00475  0.04107 1
4379.972584 -0.01272  0.04153 1
4379.974778 -0.07563  0.04105 1
4379.976986 -0.00945  0.04079 1
4379.979187 -0.00779  0.04041 1
4379.981387 -0.08615  0.03959 1
4379.983587  0.00798  0.04035 1
4379.985788 -0.06648  0.04121 1
4379.987989 -0.01245  0.04091 1
4379.990190 -0.05707  0.04048 1
4380.911628 -0.02741  0.04479 1
4380.916334 -0.05463  0.04252 1
4380.921033 -0.01031  0.04471 1
4380.931298 -0.03197  0.04599 1
4380.936849  0.02322  0.04516 1
4380.939049 -0.03245  0.04367 1
4380.943755 -0.02429  0.04336 1
4380.948462 -0.03946  0.04053 1
4380.953168 -0.03141  0.04274 1
4380.957874 -0.06652  0.04956 1
4380.962581  0.01033  0.04112 1
4380.967288  0.01743  0.04527 1
4380.971995  0.00360  0.04554 1
4380.976701 -0.01981  0.04165 1
4380.981408 -0.03374  0.04287 1
4380.986115 -0.04765  0.04283 1
4380.990822 -0.00008  0.04430 1
4380.995528 -0.00247  0.04554 1
4381.866454  0.02987  0.04590 1
4381.899363 -0.06074  0.04325 1
4381.904066  0.00166  0.04247 1
4381.908768 -0.06131  0.04319 1
4381.913470 -0.04281  0.04205 1
4381.918172 -0.03201  0.04127 1
